,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Index,Unc_PL_Index,LP_SigCurv,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,PLEC_SigCurv,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,Npred,ASSOC_GAM,TEVCAT_FLAG,ASSOC_TEV,CLASS,ASSOC1,ASSOC2,ASSOC_PROB_BAY
3094,FL8Y J1456.0-3331 ,224.0166,-33.5298,330.76486,22.519884,0.1171,0.0814,42.77,1112,                  ,4.342769,1558.7288,8.3135233e-14,1.8631994e-14,1.7691015e-10,4.0453862e-11,2.1525054e-12,5.003001e-13,PowerLaw         ,2.3036962,0.14673653,3.443808,2.0027692,0.36318952,0.7023896,0.3358258,3.3664634,0.27546144,1.1286209,0.017401567,0.010802652,0.6666667,,246.34991,                  ,N,                        ,PSR    ,PSR J1455-3330            ,                          ,0.9998025
3095,FL8Y J1456.0+5050 ,224.0209,50.8436,86.56642,56.560623,0.1541,0.0985,-16.03,679,                  ,4.788729,4509.6167,5.9301814e-15,1.5453158e-15,1.2459407e-10,3.6558485e-11,1.38425e-12,4.1158857e-13,PowerLaw         ,2.0730822,0.22225094,0.7183685,2.102933,0.17625833,-0.052325465,0.06298728,0.61785287,2.2029378,0.2775896,-0.00027722307,0.00037816845,0.6666667,,158.86919,                  ,N,                        ,bll    ,CGRaBS J1456+5048         ,                          ,0.99450535
3096,FL8Y J1456.4-5418 ,224.1081,-54.3149,320.5953,4.2135267,0.0662,0.0614,-44.55,962,                  ,4.474896,1452.7329,2.0942974e-13,4.331005e-14,3.4844597e-10,7.3404775e-11,5.5837496e-12,1.4732374e-12,PowerLaw         ,2.567335,0.15560026,1.3640317,2.3053823,0.4223723,0.23417614,0.23438442,1.563904,1.7645452,0.60466534,0.0057468303,0.004426864,0.6666667,,463.49588,                  ,N,                        ,       ,                          ,                          ,0.0
3097,FL8Y J1456.5-6309 ,224.1259,-63.1652,316.5099,-3.6391087,0.0945,0.0873,60.17,168,                  ,6.173189,1251.6864,4.551637e-13,7.2303566e-14,5.0398186e-10,8.3522356e-11,8.794314e-12,1.7855257e-12,PowerLaw         ,2.6296878,0.12288998,1.8231372,2.5508978,0.19779146,0.18243821,0.11784771,1.8012413,2.104908,0.40152144,0.0047665993,0.003761445,0.6666667,,677.0724,3FGL J1457.6-6249 ,N,                        ,       ,                          ,                          ,0.0
3098,FL8Y J1456.7-6050 ,224.1869,-60.8363,317.61438,-1.5879164,0.0368,0.0341,-41.5,325,                  ,4.751069,58826.387,1.3830952e-16,4.696582e-17,8.6741656e-11,6.663889e-11,1.7243198e-12,7.6778736e-13,PowerLaw         ,1.3971334,0.282715,1.4345498,1.4358003,0.1964051,-0.11710617,0.045749966,1.6419201,2.2264788,0.34767562,-0.00050773594,0.00021434521,0.6666667,,41.712803,3FGL J1456.7-6046 ,E,HESS J1458-608          ,       ,                          ,                          ,0.0
3099,FL8Y J1457.4-4246 ,224.3576,-42.7791,326.24615,14.317226,0.0953,0.0655,75.45,681,                  ,5.379181,1376.1718,1.4848988e-13,2.8836085e-14,2.2531971e-10,4.604643e-11,3.070482e-12,6.9274496e-13,PowerLaw         ,2.430595,0.17112228,0.50144744,2.4651914,0.15982506,-0.038035225,0.070885316,0.038277425,2.430453,0.22989345,-5.0429648e-05,0.00083755265,0.6666667,,356.85214,                  ,N,                        ,bcu    ,VCS J1457-4248            ,                          ,0.99487513
3100,FL8Y J1457.4-3539 ,224.3638,-35.6514,329.89667,20.537287,0.0161,0.0157,48.97,680,                  ,64.41275,710.0748,1.2483077e-11,3.5268053e-13,3.989635e-09,1.206683e-10,3.808036e-11,1.2930298e-12,LogParabola      ,2.3362145,0.02052699,8.595053,2.1835725,0.033557028,0.1419598,0.019884497,8.490908,1.9554683,0.060140777,0.0040541105,0.0006478303,0.6666667,,4731.2104,3FHL J1457.5-3538 ,N,                        ,FSRQ   ,PKS 1454-354              ,                          ,0.999918
3101,FL8Y J1457.8-4642 ,224.4673,-46.7021,324.39774,10.832635,0.0476,0.0417,89.95,2350,                  ,5.985272,7448.696,3.8318225e-15,9.069911e-16,1.8569676e-10,5.398373e-11,2.1800311e-12,5.3516344e-13,PowerLaw         ,1.8749734,0.1780043,0.4090172,1.9130207,0.18413246,-0.037831265,0.084083624,0.09926148,1.8542774,0.2933605,3.7441176e-05,0.000418923,0.6666667,,143.63263,3FHL J1457.8-4642 ,N,                        ,bcu    ,PMN J1457-4642            ,                          ,0.9927181
3102,FL8Y J1458.6+3722 ,224.6677,37.3782,61.952213,61.381424,0.0472,0.0432,50.86,996,                  ,11.317271,1687.0704,1.1402313e-13,1.3964352e-14,2.985618e-10,3.7504305e-11,3.4288954e-12,4.2364018e-13,PowerLaw         ,2.206769,0.097589575,1.2276121,2.1524386,0.1259255,0.07304268,0.06995233,1.2896452,1.990369,0.21889253,0.0013252809,0.001306041,0.6666667,,426.06934,3FHL J1458.7+3722 ,N,                        ,bll    ,B3 1456+375               ,                          ,0.98852134
3103,FL8Y J1458.7+6127 ,224.7,61.4656,100.04081,49.61928,0.1344,0.0896,46.53,86,                  ,5.174622,903.8279,2.045994e-13,3.9659916e-14,1.0164994e-10,2.442072e-11,1.6011103e-12,3.5335813e-13,PowerLaw         ,2.5541227,0.19177406,0.7252654,2.5806537,0.16171362,-0.07013482,0.0788218,0.34360492,2.5857239,0.20571855,-0.000392218,0.000682097,0.6666667,,312.17413,                  ,N,                        ,bcu    ,RFC J1458+6128            ,                          ,0.9817744
3104,FL8Y J1458.8-2120 ,224.7027,-21.3391,338.60165,32.56677,0.0467,0.0427,-79.94,267,                  ,13.193409,1451.3287,2.933345e-13,2.8573887e-14,5.449274e-10,5.5746817e-11,6.338375e-12,6.1950667e-13,PowerLaw         ,2.2325406,0.074096374,3.9291105,1.8765283,0.18929584,0.39724886,0.16678107,4.071874,0.9717538,0.5437519,0.009999412,0.0045447308,0.6666667,,686.0941,3FGL J1458.7-2120 ,N,                        ,       ,                          ,                          ,0.0
3105,FL8Y J1459.0+7139 ,224.7584,71.6629,109.98259,42.1089,0.0778,0.0606,85.65,492,                  ,10.709457,1011.8096,2.920491e-13,3.343263e-14,2.1183835e-10,2.8044287e-11,2.845935e-12,3.3794986e-13,PowerLaw         ,2.41675,0.096876174,0.8506137,2.3668365,0.12344717,0.059853315,0.08002432,0.41514167,2.3532238,0.18473162,0.00050950726,0.0013621516,0.6666667,,547.9123,                  ,N,                        ,bcu    ,VCS J1459+7140            ,                          ,0.999221
3106,FL8Y J1459.1-5354 ,224.7997,-53.9155,321.1419,4.3770223,0.0694,0.0585,-79.19,966,                  ,4.0579324,3277.8953,2.3041893e-14,5.828503e-15,2.722495e-10,7.1870586e-11,3.3228134e-12,1.0832432e-12,PowerLaw         ,2.3079045,0.17475748,0.065002166,2.307014,0.18005666,0.0054169386,0.08175031,0.1994415,2.338074,0.20935953,-0.00011742981,0.00048192445,0.6666667,,273.1587,                  ,N,                        ,       ,                          ,                          ,0.0
3107,FL8Y J1459.4-6053 ,224.8694,-60.8959,317.88037,-1.7959261,0.0123,0.0121,7.18,2356,                  ,81.86822,971.1291,2.393687e-11,4.9016563e-13,1.3988829e-08,2.8038913e-10,1.3733903e-10,4.1760983e-12,PLSuperExpCutoff2,2.5406814,0.015400493,17.065477,2.3685951,0.06577062,0.26523486,0.020297334,17.09468,1.7524252,0.06209093,0.008440224,0.0006724726,0.6666667,,9688.643,3FHL J1459.4-6052 ,E,HESS J1458-608          ,PSR    ,PSR J1459-6053            ,                          ,0.99999326
3108,FL8Y J1459.5+1527 ,224.8905,15.4663,18.1136,58.078453,0.0655,0.0576,14.31,1136,                  ,5.437771,2633.2756,2.3463912e-14,5.2774074e-15,1.6211174e-10,3.6552185e-11,1.8075693e-12,4.14138e-13,PowerLaw         ,2.1104357,0.17334059,0.29399124,2.0522432,0.26052862,0.03939018,0.13399844,0.38377768,2.0159414,0.32312056,0.0003332022,0.0010079752,0.6666667,,180.38457,                  ,N,                        ,bcu    ,RFC J1459+1526            ,                          ,0.98127484
3109,FL8Y J1500.0+2638 ,225.006,26.6446,39.414814,61.403244,0.2099,0.1498,53.62,868,                  ,5.8845887,490.13297,1.8861713e-12,3.036363e-13,1.380501e-10,3.305401e-11,3.2542894e-12,5.5479975e-13,PowerLaw         ,2.8242354,0.14079638,3.0864792,1.3308136,0.34544414,0.9951385,0.083810575,3.312019,-0.008175751,0.9806801,0.039656676,0.012921704,0.6666667,,507.5978,                  ,N,                        ,       ,                          ,                          ,0.0
3110,FL8Y J1500.6+4752 ,225.1617,47.8705,81.17271,57.43595,0.0592,0.0523,21.31,1153,                  ,10.096092,1434.6108,1.865405e-13,2.3519664e-14,3.1781866e-10,4.148796e-11,4.148741e-12,5.744016e-13,PowerLaw         ,2.387398,0.096526876,1.678595,2.355923,0.1459337,0.11721692,0.085849725,1.8559192,1.9967283,0.29558957,0.0033333772,0.00244292,0.6666667,,643.24854,3FGL J1500.6+4750 ,N,                        ,bll    ,TXS 1459+480              ,                          ,0.9968607
3111,FL8Y J1500.8-6308 ,225.2134,-63.1351,316.9585,-3.8434505,0.1507,0.1041,-30.05,2258,                  ,4.802259,1367.8026,3.077917e-13,5.889198e-14,4.3630052e-10,8.525835e-11,7.155307e-12,1.6600939e-12,PowerLaw         ,2.5847461,0.12751547,3.607374,2.243027,0.33255133,0.7051137,0.33244026,3.5777426,0.915791,0.5531077,0.015564834,0.005010844,0.6666667,,561.2634,                  ,N,                        ,       ,                          ,                          ,0.0
3112,FL8Y J1500.9+5528 ,225.2416,55.4755,92.41739,53.287777,0.066,0.063,-26.41,709,                  ,7.4669843,2351.9185,3.4192074e-14,6.0467548e-15,1.8609683e-10,3.2904148e-11,2.0969892e-12,3.7984698e-13,PowerLaw         ,2.156491,0.12470012,3.304805,1.9690301,0.2632421,0.43994668,0.21041945,3.4345942,0.68811756,0.6716671,0.009643852,0.004420224,0.6666667,,287.40033,                  ,N,                        ,bll    ,SDSS J15011+5527          ,                          ,0.9970054
3113,FL8Y J1501.0+2238 ,225.2588,22.6357,31.447432,60.349426,0.0198,0.0185,-48.22,867,                  ,30.470335,2014.8348,2.8530818e-13,1.5898675e-14,1.1545443e-09,6.562065e-11,1.2981816e-11,7.811376e-13,PowerLaw         ,1.9745437,0.041133087,2.206057,1.9186003,0.054767065,0.05279773,0.02662846,2.6379158,1.8114768,0.084974304,0.0007375762,0.0003654376,0.6666667,,1099.8795,3FHL J1500.9+2238 ,N,                        ,bll    ,MS 1458.8+2249            ,                          ,0.9999046
3114,FL8Y J1502.5+5553 ,225.6291,55.8844,92.74099,52.866894,0.0506,0.0469,16.23,709,                  ,11.8311825,1215.0354,2.874066e-13,3.0828584e-14,3.2652983e-10,3.7697054e-11,4.331956e-12,4.955648e-13,PowerLaw         ,2.4041653,0.083884746,2.28311,2.3328073,0.12915586,0.15531398,0.08436837,2.087716,2.043706,0.24393643,0.0032837081,0.0022425917,0.6666667,,737.1691,3FGL J1502.2+5553 ,N,                        ,bcu    ,RFC J1502+5552            ,                          ,0.9960047
3115,FL8Y J1503.3+1651 ,225.8266,16.8609,21.218063,57.870037,0.0374,0.0334,24.36,1136,                  ,5.01809,5940.766,3.6213636e-15,1.0383594e-15,1.1438414e-10,3.6631063e-11,1.347193e-12,3.8758422e-13,PowerLaw         ,1.8694993,0.19897182,0.47755703,1.7521985,0.38090476,0.08056806,0.19975318,1.012293,1.2989899,0.72893,0.001265098,0.001644186,0.6666667,,94.744995,3FHL J1503.3+1651 ,N,                        ,       ,                          ,                          ,0.0
3116,FL8Y J1503.5-4146 ,225.89,-41.7762,327.7747,14.634711,0.0919,0.0838,-36.67,681,                  ,4.425052,6404.7324,4.090623e-15,1.1215577e-15,1.5022458e-10,4.7304546e-11,1.7563198e-12,4.884787e-13,PowerLaw         ,1.8821932,0.19270366,0.15695457,1.8867078,0.18136908,-0.013571005,0.07404766,0.09397022,1.8913826,0.2632365,-3.8868613e-05,0.00037846592,0.6666667,,121.64464,1FGL J1501.6-4204 ,E,SN 1006                 ,spp    ,SNR G327.6+14.6           ,                          ,0.8
3117,FL8Y J1503.5+4759 ,225.8915,47.996,80.96053,56.944405,0.0373,0.0305,51.71,1153,                  ,17.595573,1979.7783,1.5450401e-13,1.3182987e-14,5.777538e-10,4.960804e-11,6.568044e-12,5.706139e-13,PowerLaw         ,2.1823838,0.06860447,0.71660715,2.1681776,0.079088904,0.02493976,0.037449606,0.059011705,2.178789,0.098252736,1.6621898e-05,0.00033241324,0.6666667,,858.2177,3FHL J1503.3+4758 ,N,                        ,bll    ,SDSS J150347.99+475930.9  ,                          ,0.9845346
3118,FL8Y J1503.6-6426 ,225.9108,-64.4411,316.5973,-5.1360445,0.0447,0.034,81.56,487,                  ,13.598647,1089.9186,1.1648546e-12,9.6548556e-14,9.2153635e-10,8.423699e-11,1.4972724e-11,1.4968604e-12,PowerLaw         ,2.5777702,0.07097147,1.5919002,2.343774,0.120436035,0.098973244,0.07775074,0.736642,2.49805,0.14815044,0.0006851057,0.001178873,0.6666667,,1358.8245,3FGL J1503.7-6426 ,N,                        ,bcu    ,AT20G J150350-642539      ,                          ,0.9988026
3119,FL8Y J1503.7-1540 ,225.9256,-15.6809,343.737,36.50157,0.0203,0.0189,-22.27,641,                  ,23.747818,3767.6794,7.032183e-14,5.217516e-15,9.357088e-10,7.008557e-11,1.1445394e-11,9.0365665e-13,PowerLaw         ,1.8137264,0.04946201,2.8138769,1.7212063,0.07983194,0.08693096,0.036877505,3.353456,1.5130601,0.12501831,0.0009296568,0.00038467415,0.6666667,,686.50006,3FHL J1503.7-1541 ,N,                        ,bll    ,RBS 1457                  ,                          ,0.99994165
3120,FL8Y J1503.7-5801 ,225.9338,-58.0292,319.72787,0.46181905,0.034,0.0268,42.42,256,                  ,19.785227,1713.3407,1.6370598e-12,1.1376294e-13,3.8871213e-09,2.420254e-10,3.7653894e-11,5.155422e-12,LogParabola      ,2.5862026,0.048471835,4.51986,2.6066284,0.07457627,0.21059592,0.061971296,3.9740446,1.9788653,0.19862272,0.005678051,0.001919754,0.6666667,,2441.1655,3FGL J1503.5-5801 ,E,HESS J1503-582          ,bcu    ,RFC J1503-5801            ,                          ,0.99417526
3121,FL8Y J1504.3+1029 ,226.0995,10.4966,11.381218,54.585686,0.0095,0.0094,-65.01,597,                  ,206.19373,493.87283,1.2781659e-10,1.3678961e-12,1.91004e-08,2.423401e-10,1.9363036e-10,2.2596263e-12,LogParabola      ,2.285406,0.007771043,16.8395,2.1460044,0.012513016,0.094734,0.0063667246,17.288218,2.0298157,0.019361356,0.002910341,0.000220622,0.6666667,,19442.61,3FHL J1504.3+1030 ,N,                        ,FSRQ   ,PKS 1502+106              ,                          ,0.9999334
3122,FL8Y J1505.0+2026 ,226.2524,20.4423,27.84674,58.818214,0.0754,0.0663,-6.42,867,                  ,6.554692,1750.1752,7.384868e-14,1.3560381e-14,2.0722825e-10,3.8740965e-11,2.443813e-12,4.7254036e-13,PowerLaw         ,2.256848,0.15953112,0.8351685,2.3001192,0.13368128,-0.05684414,0.055743825,0.7169808,2.3335307,0.17437175,-0.0003615243,0.00032952442,0.6666667,,290.06934,                  ,N,                        ,       ,                          ,                          ,0.0
3123,FL8Y J1505.0+0326 ,226.2631,3.4428,2.2137506,50.26557,0.0412,0.0373,65.7,408,                  ,32.46071,506.74387,1.11259335e-11,4.3655005e-13,1.0902202e-09,6.838663e-11,2.0054104e-11,8.004251e-13,PowerLaw         ,2.6662314,0.038333,2.8364148,2.6051066,0.051619638,0.09124985,0.03600988,2.7797034,2.4211037,0.1094325,0.0038053405,0.0017187888,0.6666667,,2615.3953,3FGL J1505.1+0326 ,N,                        ,NLSY1  ,PKS 1502+036              ,                          ,0.9994528
3124,FL8Y J1505.0-3433 ,226.2651,-34.5538,331.92422,20.687439,0.0436,0.0394,-57.31,1112,                  ,11.17865,1661.9655,1.8042416e-13,2.0707125e-14,4.4709297e-10,5.234218e-11,5.3709524e-12,6.500728e-13,PowerLaw         ,2.28566,0.090445116,1.3792524,2.2286203,0.12127306,0.079819106,0.06607363,1.6409196,2.0008006,0.22731669,0.0018018428,0.0013959447,0.6666667,,584.363,3FGL J1505.0-3432 ,N,                        ,bll    ,PMN J1505-3432            ,                          ,0.9994867
3125,FL8Y J1505.4-8241 ,226.3684,-82.6993,307.24084,-20.976624,0.0345,0.0334,-76.42,294,                  ,8.062797,4046.231,1.4282441e-14,2.6193115e-15,2.3063765e-10,4.428751e-11,2.5824243e-12,4.7892425e-13,PowerLaw         ,1.9911953,0.1303872,0.44173583,1.976238,0.14520957,0.02722608,0.06712599,0.56899726,1.876446,0.24662016,0.00033827883,0.00067219324,0.6666667,,220.61308,3FHL J1505.8-8241 ,N,                        ,bcu    ,1RXS J150537.1-824233     ,                          ,0.9995893
3126,FL8Y J1505.6-5142 ,226.4202,-51.7162,323.07,5.8287425,0.1504,0.1438,-88.38,848,                  ,6.668015,832.1882,1.2110312e-12,1.7605322e-13,4.174098e-10,7.1482195e-11,8.735902e-12,1.538196e-12,PowerLaw         ,2.7508142,0.12038009,2.2226098,2.5327103,0.21189208,0.2752532,0.17205305,2.2366793,1.9425917,0.4941882,0.009509156,0.0060894457,0.6666667,,774.9839,                  ,N,                        ,       ,                          ,                          ,0.0
3127,FL8Y J1506.1+3731 ,226.5379,37.5173,61.654903,59.897316,0.0223,0.0219,36.12,996,                  ,61.71319,413.9168,3.101358e-11,8.751582e-13,2.0583395e-09,7.8143346e-11,2.8184222e-11,8.412085e-13,LogParabola      ,2.519027,0.022725832,5.684154,2.3908796,0.035506334,0.10322405,0.02046951,5.661213,2.2537367,0.06011859,0.0038298839,0.0008638671,0.6666667,,4495.702,3FHL J1506.0+3732 ,N,                        ,fsrq   ,B2 1504+37                ,                          ,0.9998439
3128,FL8Y J1506.2-0351 ,226.5559,-3.8536,354.5573,45.083824,0.2383,0.1637,73.41,387,                  ,4.528348,617.68634,1.1190372e-12,2.2319124e-13,1.7187954e-10,4.6253886e-11,3.5349846e-12,7.6987185e-13,PowerLaw         ,2.739713,0.17143956,0.14767316,2.7275221,0.17964876,0.017869657,0.12443025,0.23504455,2.7646384,0.19739096,-0.0003106931,0.0010336154,0.6666667,,446.60828,3FGL J1506.4-0340 ,N,                        ,       ,                          ,                          ,0.0
3129,FL8Y J1506.4-5709 ,226.6043,-57.1545,320.46985,1.0481488,0.0586,0.0478,-0.13,256,                  ,8.867458,1915.6108,3.468662e-13,4.1498563e-14,1.1744599e-09,1.4047448e-10,1.9364836e-11,3.5143021e-12,PowerLaw         ,2.5887332,0.099305816,1.539432,2.542972,0.14054327,0.103351206,0.07898801,1.7771438,2.2231057,0.26510304,0.0024041217,0.0016599104,0.6666667,,1043.6539,                  ,N,                        ,       ,                          ,                          ,0.0
3130,FL8Y J1506.4+4331 ,226.6139,43.5282,72.93497,58.270287,0.0851,0.0728,-36.94,689,                  ,7.106128,1647.6254,7.157735e-14,1.22731415e-14,1.7594506e-10,3.101432e-11,2.0586313e-12,3.6185052e-13,PowerLaw         ,2.243328,0.14174362,0.0,2.2440057,0.15134095,-0.00059474004,0.06866196,0.19219847,2.2114062,0.22039174,0.00016617782,0.00086997065,0.6666667,,284.05493,3FGL J1506.3+4332 ,N,                        ,bll    ,NVSS J150617+433413       ,                          ,0.9914093
3131,FL8Y J1506.4-0540 ,226.6194,-5.6759,352.8565,43.724182,0.0333,0.0316,76.23,387,                  ,4.350711,11654.021,1.0236365e-15,3.4666573e-16,8.73058e-11,3.759784e-11,1.2307929e-12,4.1726578e-13,PowerLaw         ,1.6626637,0.22641799,0.3057807,1.6735443,0.27237767,0.05318559,0.20755644,0.0,1.1995184,0.7429515,0.0010987516,0.0015392323,0.6666667,,53.341637,                  ,N,                        ,bll    ,SHBL J15066-0540          ,                          ,0.99286884
3132,FL8Y J1506.7+0813 ,226.6769,8.2264,8.727827,52.84949,0.0218,0.0191,13.56,597,                  ,26.740751,3719.5957,6.894335e-14,4.8663614e-15,8.9123847e-10,6.3315644e-11,1.1173574e-11,8.7077784e-13,PowerLaw         ,1.7827479,0.0492498,2.784799,1.6571859,0.079579584,0.09080737,0.038373537,3.1241758,1.5016545,0.120988965,0.00081803085,0.00035101888,0.6666667,,628.1544,3FHL J1506.7+0813 ,N,                        ,bll    ,PMN J1506+0814            ,                          ,0.9995001
